AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Gene	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	Study_type	collected_by	collection_date	geo_loc_name	host	host_disease	isolate	isolation_source	sample_type	strain	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
315	SAMN11483550	sra	ncbi		SRX5730983	DHPS, DHFR	94KExxxxx0108PfC0031	2019-04-24	4	2	Plasmodium falciparum	2019-04-24	SRR8950765	SRS4668498	94KExxxxx0108PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1994	Kenya	Homo sapiens		94KExxxxx0108PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
314	SAMN11483551	sra	ncbi		SRX5730984	DHPS, DHFR	94KExxxxx0109PfC0031	2019-04-24	4	2	Plasmodium falciparum	2019-04-24	SRR8950764	SRS4668499	94KExxxxx0109PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1994	Kenya	Homo sapiens		94KExxxxx0109PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
313	SAMN11483552	sra	ncbi		SRX5730985	DHPS, DHFR	94KExxxxx0110PfC0031	2019-04-24	5	2	Plasmodium falciparum	2019-04-24	SRR8950763	SRS4668500	94KExxxxx0110PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1994	Kenya	Homo sapiens		94KExxxxx0110PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
321	SAMN11483545	sra	ncbi		SRX5730986	DHPS, DHFR	95KExxxxx0101PfC0031	2019-04-24	7	3	Plasmodium falciparum	2019-04-24	SRR8950762	SRS4668501	95KExxxxx0101PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0101PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
385	SAMN11483546	sra	ncbi		SRX5730987	DHPS, DHFR	95KExxxxx0103PfC0031	2019-04-24	0	0	Plasmodium falciparum	2019-04-24	SRR8950761	SRS4668502	95KExxxxx0103PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0103PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
307	SAMN11483547	sra	ncbi		SRX5730988	DHPS, DHFR	95KExxxxx0105PfC0031	2019-04-24	6	3	Plasmodium falciparum	2019-04-24	SRR8950760	SRS4668503	95KExxxxx0105PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0105PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
316	SAMN11483548	sra	ncbi		SRX5730989	DHPS, DHFR	95KExxxxx0106PfC0031	2019-04-24	6	3	Plasmodium falciparum	2019-04-24	SRR8950759	SRS4668504	95KExxxxx0106PfC0031	Cohort Cross-Section	Ochuoga/Kowi	1995	Kenya	Homo sapiens		95KExxxxx0106PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
263	SAMN11483533	sra	ncbi		SRX5730990	DHPS, DHFR	95KExxxxx0089PfC0031	2019-04-24	1	0	Plasmodium falciparum	2019-04-24	SRR8950758	SRS4668505	95KExxxxx0089PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0089PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
288	SAMN11483534	sra	ncbi		SRX5730991	DHPS, DHFR	93KExxxxx0090PfC0031	2019-04-24	1	0	Plasmodium falciparum	2019-04-24	SRR8950757	SRS4668507	93KExxxxx0090PfC0031	Cohort Cross-Section	Raliew	1993	Kenya	Homo sapiens		93KExxxxx0090PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
278	SAMN11483529	sra	ncbi		SRX5730992	DHPS, DHFR	94KExxxxx0085PfC0031	2019-04-24	3	1	Plasmodium falciparum	2019-04-24	SRR8950756	SRS4668506	94KExxxxx0085PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1994	Kenya	Homo sapiens		94KExxxxx0085PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
291	SAMN11483530	sra	ncbi		SRX5730993	DHPS, DHFR	95KExxxxx0086PfC0031	2019-04-24	2	1	Plasmodium falciparum	2019-04-24	SRR8950755	SRS4668508	95KExxxxx0086PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0086PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
278	SAMN11483531	sra	ncbi		SRX5730994	DHPS, DHFR	95KExxxxx0087PfC0031	2019-04-24	3	1	Plasmodium falciparum	2019-04-24	SRR8950754	SRS4668509	95KExxxxx0087PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0087PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
288	SAMN11483532	sra	ncbi		SRX5730995	DHPS, DHFR	95KExxxxx0088PfC0031	2019-04-24	5	2	Plasmodium falciparum	2019-04-24	SRR8950753	SRS4668510	95KExxxxx0088PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0088PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
265	SAMN11483525	sra	ncbi		SRX5730996	DHPS, DHFR	93KExxxxx0081PfC0031	2019-04-24	4	2	Plasmodium falciparum	2019-04-24	SRR8950752	SRS4668511	93KExxxxx0081PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1993	Kenya	Homo sapiens		93KExxxxx0081PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
280	SAMN11483526	sra	ncbi		SRX5730997	DHPS, DHFR	94KExxxxx0082PfC0031	2019-04-24	2	1	Plasmodium falciparum	2019-04-24	SRR8951049	SRS4668512	94KExxxxx0082PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1994	Kenya	Homo sapiens		94KExxxxx0082PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
265	SAMN11483645	sra	ncbi		SRX5731031	DHPS, DHFR	93KExxxxx0229PfC0031	2019-04-24	81	41	Plasmodium falciparum	2019-04-24	SRR8951212	SRS4668546	93KExxxxx0229PfC0031	Cohort Cross-Section	Raliew	1993	Kenya	Homo sapiens		93KExxxxx0229PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
300	SAMN11483836	sra	ncbi		SRX5731032	DHPS, DHFR	95KExxxxx0420PfC0031	2019-04-24	1	0	Plasmodium falciparum	2019-04-24	SRR8951211	SRS4668547	95KExxxxx0420PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0420PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
319	SAMN11483835	sra	ncbi		SRX5731033	DHPS, DHFR	95KExxxxx0419PfC0031	2019-04-24	1	0	Plasmodium falciparum	2019-04-24	SRR8951210	SRS4668548	95KExxxxx0419PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0419PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
309	SAMN11483857	sra	ncbi		SRX5731034	DHPS, DHFR	95KExxxxx0441PfC0031	2019-04-24	2	1	Plasmodium falciparum	2019-04-24	SRR8951209	SRS4668549	95KExxxxx0441PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0441PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
361	SAMN11483858	sra	ncbi		SRX5731035	DHPS, DHFR	95KExxxxx0451PfC0031	2019-04-24	4	2	Plasmodium falciparum	2019-04-24	SRR8951208	SRS4668550	95KExxxxx0451PfC0031	Cohort Cross-Section	Ochuoga/Kowi	1995	Kenya	Homo sapiens		95KExxxxx0451PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
305	SAMN11483855	sra	ncbi		SRX5731036	DHPS, DHFR	95KExxxxx0439PfC0031	2019-04-24	1	0	Plasmodium falciparum	2019-04-24	SRR8951207	SRS4668551	95KExxxxx0439PfC0031	Cohort Cross-Section	Mabinju	1995	Kenya	Homo sapiens		95KExxxxx0439PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
307	SAMN11483856	sra	ncbi		SRX5731037	DHPS, DHFR	95KExxxxx0440PfC0031	2019-04-24	2	1	Plasmodium falciparum	2019-04-24	SRR8951206	SRS4668552	95KExxxxx0440PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0440PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
302	SAMN11483861	sra	ncbi		SRX5731038	DHPS, DHFR	95KExxxxx0454PfC0031	2019-04-24	1	1	Plasmodium falciparum	2019-04-24	SRR8951205	SRS4668553	95KExxxxx0454PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0454PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
150	SAMN11483605	sra	ncbi		SRX5731039	DHPS, DHFR	93KExxxxx0189PfC0031	2019-04-24	0	0	Plasmodium falciparum	2019-04-24	SRR8951204	SRS4668554	93KExxxxx0189PfC0031	Cohort Cross-Section	Kaminogedo	1993	Kenya	Homo sapiens		93KExxxxx0189PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
337	SAMN11483859	sra	ncbi		SRX5731040	DHPS, DHFR	95KExxxxx0452PfC0031	2019-04-24	1	0	Plasmodium falciparum	2019-04-24	SRR8951203	SRS4668555	95KExxxxx0452PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0452PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
352	SAMN11483860	sra	ncbi		SRX5731041	DHPS, DHFR	95KExxxxx0453PfC0031	2019-04-24	1	1	Plasmodium falciparum	2019-04-24	SRR8951202	SRS4668556	95KExxxxx0453PfC0031	Cohort Cross-Section	Raliew	1995	Kenya	Homo sapiens		95KExxxxx0453PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
324	SAMN11483863	sra	ncbi		SRX5731042	DHPS, DHFR	95KExxxxx0456PfC0031	2019-04-24	2	1	Plasmodium falciparum	2019-04-24	SRR8951201	SRS4668557	95KExxxxx0456PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0456PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
264	SAMN11483606	sra	ncbi		SRX5731043	DHPS, DHFR	93KExxxxx0190PfC0031	2019-04-24	14	7	Plasmodium falciparum	2019-04-24	SRR8951200	SRS4668558	93KExxxxx0190PfC0031	Cohort Cross-Section	Ujanga/Nyachida	1993	Kenya	Homo sapiens		93KExxxxx0190PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
289	SAMN11483844	sra	ncbi		SRX5731044	DHPS, DHFR	95KExxxxx0428PfC0031	2019-04-24	3	1	Plasmodium falciparum	2019-04-24	SRR8951199	SRS4668562	95KExxxxx0428PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0428PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
322	SAMN11483843	sra	ncbi		SRX5731045	DHPS, DHFR	95KExxxxx0427PfC0031	2019-04-24	2	1	Plasmodium falciparum	2019-04-24	SRR8951198	SRS4668559	95KExxxxx0427PfC0031	Cohort Cross-Section	Aduoyo Miyare	1995	Kenya	Homo sapiens		95KExxxxx0427PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
297	SAMN11483840	sra	ncbi		SRX5731046	DHPS, DHFR	95KExxxxx0424PfC0031	2019-04-24	0	0	Plasmodium falciparum	2019-04-24	SRR8951197	SRS4668560	95KExxxxx0424PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1995	Kenya	Homo sapiens		95KExxxxx0424PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
293	SAMN11483839	sra	ncbi		SRX5731047	DHPS, DHFR	95KExxxxx0423PfC0031	2019-04-24	0	0	Plasmodium falciparum	2019-04-24	SRR8951196	SRS4668561	95KExxxxx0423PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1995	Kenya	Homo sapiens		95KExxxxx0423PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
312	SAMN11483842	sra	ncbi		SRX5731048	DHPS, DHFR	95KExxxxx0426PfC0031	2019-04-24	3	1	Plasmodium falciparum	2019-04-24	SRR8951195	SRS4668563	95KExxxxx0426PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1995	Kenya	Homo sapiens		95KExxxxx0426PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
292	SAMN11483841	sra	ncbi		SRX5731049	DHPS, DHFR	95KExxxxx0425PfC0031	2019-04-24	2	1	Plasmodium falciparum	2019-04-24	SRR8951194	SRS4668565	95KExxxxx0425PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1995	Kenya	Homo sapiens		95KExxxxx0425PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
336	SAMN11483703	sra	ncbi		SRX5731050	DHPS, DHFR	98KExxxxx0287PfC0031	2019-04-24	37	18	Plasmodium falciparum	2019-04-24	SRR8951193	SRS4668564	98KExxxxx0287PfC0031	Cohort Cross-Section	Aduoyo Miyare	1998	Kenya	Homo sapiens		98KExxxxx0287PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
322	SAMN11483704	sra	ncbi		SRX5731051	DHPS, DHFR	98KExxxxx0288PfC0031	2019-04-24	27	14	Plasmodium falciparum	2019-04-24	SRR8951192	SRS4668566	98KExxxxx0288PfC0031	Cohort Cross-Section	Bwaja/Ndara	1998	Kenya	Homo sapiens		98KExxxxx0288PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
305	SAMN11483838	sra	ncbi		SRX5731052	DHPS, DHFR	95KExxxxx0422PfC0031	2019-04-24	1	0	Plasmodium falciparum	2019-04-24	SRR8951191	SRS4668568	95KExxxxx0422PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1995	Kenya	Homo sapiens		95KExxxxx0422PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
289	SAMN11483837	sra	ncbi		SRX5731053	DHPS, DHFR	95KExxxxx0421PfC0031	2019-04-24	0	0	Plasmodium falciparum	2019-04-24	SRR8951190	SRS4668567	95KExxxxx0421PfC0031	Cohort Cross-Section	Ndwara/Nyangoma	1995	Kenya	Homo sapiens		95KExxxxx0421PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
325	SAMN11483699	sra	ncbi		SRX5731054	DHPS, DHFR	93KExxxxx0283PfC0031	2019-04-24	4	2	Plasmodium falciparum	2019-04-24	SRR8951189	SRS4668569	93KExxxxx0283PfC0031	Cohort Cross-Section	Bwaja/Ndara	1993	Kenya	Homo sapiens		93KExxxxx0283PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
328	SAMN11483700	sra	ncbi		SRX5731055	DHPS, DHFR	93KExxxxx0284PfC0031	2019-04-24	5	2	Plasmodium falciparum	2019-04-24	SRR8951188	SRS4668570	93KExxxxx0284PfC0031	Cohort Cross-Section	Bwaja/Ndara	1993	Kenya	Homo sapiens		93KExxxxx0284PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
347	SAMN11483701	sra	ncbi		SRX5731056	DHPS, DHFR	93KExxxxx0285PfC0031	2019-04-24	12	6	Plasmodium falciparum	2019-04-24	SRR8951187	SRS4668571	93KExxxxx0285PfC0031	Cohort Cross-Section	Bwaja/Ndara	1993	Kenya	Homo sapiens		93KExxxxx0285PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
332	SAMN11483702	sra	ncbi		SRX5731057	DHPS, DHFR	98KExxxxx0286PfC0031	2019-04-24	7	3	Plasmodium falciparum	2019-04-24	SRR8951186	SRS4668572	98KExxxxx0286PfC0031	Cohort Cross-Section	Wera	1998	Kenya	Homo sapiens		98KExxxxx0286PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
335	SAMN11483695	sra	ncbi		SRX5731058	DHPS, DHFR	93KExxxxx0279PfC0031	2019-04-24	9	5	Plasmodium falciparum	2019-04-24	SRR8951185	SRS4668573	93KExxxxx0279PfC0031	Cohort Cross-Section	Mahaya	1993	Kenya	Homo sapiens		93KExxxxx0279PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
343	SAMN11483696	sra	ncbi		SRX5731059	DHPS, DHFR	94KExxxxx0280PfC0031	2019-04-24	13	7	Plasmodium falciparum	2019-04-24	SRR8951184	SRS4668574	94KExxxxx0280PfC0031	Cohort Cross-Section	Katombo	1994	Kenya	Homo sapiens		94KExxxxx0280PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
313	SAMN11483697	sra	ncbi		SRX5731060	DHPS, DHFR	94KExxxxx0281PfC0031	2019-04-24	15	8	Plasmodium falciparum	2019-04-24	SRR8951183	SRS4668575	94KExxxxx0281PfC0031	Cohort Cross-Section	Katombo	1994	Kenya	Homo sapiens		94KExxxxx0281PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
330	SAMN11483698	sra	ncbi		SRX5731061	DHPS, DHFR	94KExxxxx0282PfC0031	2019-04-24	6	3	Plasmodium falciparum	2019-04-24	SRR8951182	SRS4668576	94KExxxxx0282PfC0031	Cohort Cross-Section	Katombo	1994	Kenya	Homo sapiens		94KExxxxx0282PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
304	SAMN11483602	sra	ncbi		SRX5731062	DHPS, DHFR	93KExxxxx0186PfC0031	2019-04-24	8	4	Plasmodium falciparum	2019-04-24	SRR8951181	SRS4668577	93KExxxxx0186PfC0031	Cohort Cross-Section	Mabinju	1993	Kenya	Homo sapiens		93KExxxxx0186PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
335	SAMN11483601	sra	ncbi		SRX5731063	DHPS, DHFR	93KExxxxx0185PfC0031	2019-04-24	22	12	Plasmodium falciparum	2019-04-24	SRR8951180	SRS4668578	93KExxxxx0185PfC0031	Cohort Cross-Section	Mabinju	1993	Kenya	Homo sapiens		93KExxxxx0185PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
317	SAMN11483600	sra	ncbi		SRX5731064	DHPS, DHFR	93KExxxxx0184PfC0031	2019-04-24	12	6	Plasmodium falciparum	2019-04-24	SRR8951179	SRS4668579	93KExxxxx0184PfC0031	Cohort Cross-Section	Mabinju	1993	Kenya	Homo sapiens		93KExxxxx0184PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
327	SAMN11483599	sra	ncbi		SRX5731065	DHPS, DHFR	93KExxxxx0183PfC0031	2019-04-24	8	4	Plasmodium falciparum	2019-04-24	SRR8951178	SRS4668580	93KExxxxx0183PfC0031	Cohort Cross-Section	Aduoyo Miyare	1993	Kenya	Homo sapiens		93KExxxxx0183PfC0031	blood	Frozen Cells	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
